,source_file,speaker_id,utterance,utt_id,region_id,q_type,target
1689,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"I was like, you need to move.",2042,DCB,q_like_copula,"I was like,"
1690,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"[I'm like, (laughing)]",2044,DCB,q_like_contracted,"I'm like,"
1691,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"oh my god, who would send their baby to that daycare, this is just so ghetto. And I'm like, oh my god.",2163,DCB,q_like_contracted,"And I'm like,"
1692,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"Because in my mind I'm like, this is my neighborhood like, she really thought-",2165,DCB,q_like_contracted,"I'm like,"
1693,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"Cause I didn't think it was that bad, I'm like, that's a really good daycare, like I know somebody who kid go [there.]",2167,DCB,q_like_contracted,"I'm like,"
1694,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"He was like, oh yeah we've been open for",2217,DCB,q_like_copula,"He was like,"
1695,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"over ten, fifteen years. I was like, really?",2219,DCB,q_like_copula,"I was like,"
1696,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"He's like, yeah even when, you know, it was considered a bad neighborhood. I was like, oh I never knew",2221,DCB,q_like_copula,"I was like,"
1697,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"He's like, yeah even when, you know, it was considered a bad neighborhood. I was like, oh I never knew",2221,DCB,q_like_contracted,"He's like,"
1699,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"And my friends are like, oh we have to go to every single one to- for support. I'm like, okay, that's a lot of businesses.",2438,DCB,q_like_contracted,"I'm like,"
1700,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"That's what they don't understand (laughing) I'm like, y'all be wanting to go somewhere.",2446,DCB,q_like_contracted,"I'm like,"
1701,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,I'm like-,2454,DCB,q_like_contracted,I'm like-
1702,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"I got sick one time because that's a long walk. They were like, it's right there, it's not that long of a walk. No, it's a long walk.",2529,DCB,q_like_copula,"They were like,"
1703,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"It's very long. And then they didn't wanna take the train home. They be like,",2531,DCB,q_like_copula,"They be like,"
1704,DCB_se1_ag2_f_03_1,DCB_se1_ag2_f_03,"it's right there. I'm like, okay sure. [No.]",2553,DCB,q_like_contracted,"I'm like,"
1705,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"Yeah cause it's like- you know, I'm like, the middle-",140,DCB,q_like_contracted,"I'm like,"
1706,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"[/???/] they definitely treat my brother like the baby, /trying to-/ [I be like, god damn, cuz and-]",154,DCB,q_like_copula,"I be like,"
1707,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"[He like] what, twenty-three minutes younger than /?/ younger than me? You know what I'm saying, but I'm like, damn this nigga really the baby.",160,DCB,q_like_contracted,"I'm like,"
1708,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"And so I'm like, yeah it's crazy.",161,DCB,q_like_contracted,"I'm like,"
1709,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"I'm like, it's all good that joint crazy, it just throws me off though when I get to thinking about certain things, just be like, yeah that's crazy.",165,DCB,q_like_contracted,"I'm like,"
1710,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"[Oh, oh, oh], oh, I was like the villain, I was like, the- like, you know, I was- Uh, I can't even remember who I was back then. I [was something.]",195,DCB,q_like_copula,"I was like,"
1711,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"They be like, oh, my brother on they line, or he- they on his- my brother line and just like, alright cool.",264,DCB,q_like_copula,"They be like,"
1712,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"like, she was like, oh, like nah you got somebody out here like just like you.",313,DCB,q_like_copula,"she was like,"
1713,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"my name /RD-NAME-2/, I ain't in it, so they be like, yeah what's your real fucking name? So it's just like,",348,DCB,q_like_copula,"they be like,"
1714,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"and they be like, oh,",354,DCB,q_like_copula,"and they be like,"
1715,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"like dog like nah I just told you r- my real name, like you- you really lunching, you know what I'm saying. They be like,",362,DCB,q_like_copula,"They be like,"
1716,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"these joints still had my brother name on it. I'm like, damn, like,",378,DCB,q_like_contracted,"I'm like,"
1717,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"But, you know, I'm like, nah I'm the- y'all got the wrong name, wrong person, you know what I'm saying, y'all lunching, [you know what I'm saying.]",382,DCB,q_like_contracted,"I'm like,"
1718,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"And especially if you like- we like- like I say, we night and day, like you don't never see us together so it's like you don't know who you talking to.",393,DCB,q_like_zero,we like-
1719,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,",395,DCB,q_like_copula,"They be like,"
1720,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"So they be like, oh yeah, damn, you know, matter of fact he did say something about the other, whatever the case may've been.",405,DCB,q_like_copula,"they be like,"
1721,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"I'm like, yeah, you know, I'm'a let 'em know what's up, you know what I'm saying, yeah definitely, you know,",407,DCB,q_like_contracted,"I'm like,"
1722,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"I tell him like, that's one thing like that's- that's the /flupe/ thing, cause it's like they don't know or",417,DCB,q_tell,"I tell him like,"
1723,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"they like, /there he go/ or, you know, set us up, like, nah yeah, fuck that, definitely gotta, you know what I'm saying,",419,DCB,q_like_zero,"they like,"
1724,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"boom, head first like lunched. I'm like, damn cuz, had to get another stitches and shit.",476,DCB,q_like_contracted,"I'm like,"
1725,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"Yeah last time I think it was me, and he was sorry, and he was like looking weak out there. I'm like, man you need to get your shit straight.",496,DCB,q_like_contracted,"I'm like,"
1726,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"He like, yeah, I ain't nowhere.",498,DCB,q_like_zero,"He like,"
1727,DCB_se1_ag2_m_03_2,DCB_se1_ag2_m_03,"[Just a] little sort of I know what the- you know, couple notes and everything, but other than that, I be like, yeah I don't know, you ain't nowhere.",602,DCB,q_like_copula,"I be like,"
1728,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"what can I say,",94,DCB,q_say,"I say,"
1729,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"I was just- I just had went through like a crazy little situation, you know what I'm saying. And my sister was just like, come on /granddad/ let's just go out, you know what I'm saying. Just have some drinks and just chill, you know what I'm saying. So I'm like,",312,DCB,q_like_contracted,"I'm like,"
1730,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"So I'm like, aight man let me see what's up /??/",318,DCB,q_like_contracted,"I'm like,"
1731,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"I was like, dang.",338,DCB,q_like_copula,"I was like,"
1732,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"You gonna mess with me, and I was like, nah you gonna mess with me.",348,DCB,q_like_copula,"and I was like,"
1733,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"and I told her like,",357,DCB,q_tell,"and I told her like,"
1734,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,I think- I think-,446,DCB,q_think,I think-
1734,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,I think- I think-,446,DCB,q_think,I think-
1735,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,Yeah [I think-],598,DCB,q_think,I think-
1736,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"when he came with us I told 'em like,",965,DCB,q_tell,"I told 'em like,"
1737,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"But like, I told everybody, like,",969,DCB,q_tell,"I told everybody, like,"
1738,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,He said-,1187,DCB,q_say,He said-
1739,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"[The interview-] like the recent joint that he s- did when they aks him about- they was aksing him about Steph Curry like what do you think about /him/ he was like,",1190,DCB,q_like_copula,"he was like,"
1740,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"But they was like, oh he gonna come back and be the same person but he never came back to be the same person. But at the time they were still talking of him being in [like that top five.]",1613,DCB,q_like_copula,"they was like,"
1741,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"[I just told her that shit the other] night, she wasn't trying to hea- I told her- I said look,",1845,DCB,q_tell,I told her-
1742,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"I got- oh where my picture at? Like, you know what I'm saying, where my picture at babe? Like we- we been doing this since the baby you know what I'm saying like, I been like- the Redskins- I was born a Redskins fan.",2223,DCB,q_like_copula,I been like-
1743,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"Cause I didn't move to Seat Pleasant til I was like, fifteen. I was still living around Kentland this time, so I had to be no more than probably like eleven. I was like eleven years old. Eleven, twelve years old.",2433,DCB,q_like_copula,"I was like,"
1744,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,She was like-,2534,DCB,q_like_copula,She was like-
1745,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"You know what I'm saying like, one of my men are always there I'm like, damn like, I had to catch myself like damn slim,",2590,DCB,q_like_contracted,"I'm like,"
1746,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"So I'm like, damn slim you- you going like that?",2716,DCB,q_like_contracted,"I'm like,"
1747,DCB_se1_ag2_m_01_1,DCB_se1_ag2_m_01,"And I tell everybody, don't nobody gotta do nothing for you so it was like,",2751,DCB,q_tell,"And I tell everybody,"
1748,DCB_se1_ag2_m_03_1,DCB_se1_ag2_m_03,"/it was/ my people, we all people, we all, you know, family.",27,DCB,q_all_zero,"we all,"
1749,DCB_se1_ag2_m_03_1,DCB_se1_ag2_m_03,"Man, my man he told me, he said something yesterday, I ain't know what he was talking about, but",103,DCB,q_tell,"he told me,"
1750,DCB_se1_ag2_m_03_1,DCB_se1_ag2_m_03,"I was like, oh okay, aight well you just coulda said that, you [know what I mean.]",113,DCB,q_like_copula,"I was like,"
1751,DCB_se1_ag2_m_03_1,DCB_se1_ag2_m_03,"Well, you know, as a young boy, you know, that's the first dollar I made. So I told myself,",146,DCB,q_tell,"I told myself,"
1752,DCB_se1_ag2_m_03_1,DCB_se1_ag2_m_03,"rapping and stuff, I'm like, damn I was just thinking the same thing.",238,DCB,q_like_contracted,"I'm like,"
1753,DCB_se1_ag2_m_03_1,DCB_se1_ag3_m_01,"it was all love and it was whatever, [you know what] I'm saying, so.",435,DCB,q_say,"I'm saying,"
1755,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"I called my brother, and I'm like, it looks so different.",173,DCB,q_like_contracted,"and I'm like,"
1756,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"But as a child, I'm like,",177,DCB,q_like_contracted,"I'm like,"
1757,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"They said, you know, if you wanna go, go with friends.",444,DCB,q_say,"They said,"
1758,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,[I think- Did] you watch the movie,535,DCB,q_think,I think-
1759,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I was like, I would never let her down.",696,DCB,q_like_copula,"And I was like,"
1760,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"and basically I'm like, okay, yeah. I definitely still wanna be a lawyer.",724,DCB,q_like_contracted,"I'm like,"
1761,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"Let /RD-NAME-2/ go on his own little tour, and I'm like,",785,DCB,q_like_contracted,"and I'm like,"
1762,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"I'm like, this is home for me,",803,DCB,q_like_contracted,"I'm like,"
1763,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"point in time. Cause I'm like, if they were to pull over, there's nothing we can do right now to defend ourselves.",890,DCB,q_like_contracted,"I'm like,"
1764,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I'm like, well my mommy says",1027,DCB,q_like_contracted,"And I'm like,"
1765,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"So I'm like, okay, I'm just gonna sit on the steps. Cause if I come upstairs, obviously they're gonna stop talking.",1099,DCB,q_like_contracted,"I'm like,"
1766,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I'm like, okay, so what am I?",1135,DCB,q_like_contracted,"And I'm like,"
1767,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I'm like, well y'all have me going on my whole life not knowing what I am. I'm just thinking I'm just lighter than everybody else, and",1147,DCB,q_like_contracted,"And I'm like,"
1768,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"fine. And I'm like, and people are telling me,",1149,DCB,q_like_contracted,"And I'm like,"
1769,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I'm like, no. Like,",1153,DCB,q_like_contracted,"And I'm like,"
1770,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"point in time- And I think, like I said, it's cause when I was younger",1164,DCB,q_think,"And I think,"
1771,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"/mex/ of things- mess of things. Um, and like, I said, it was just weird cause growing up in DC,",1316,DCB,q_say,"I said,"
1772,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"Um, but I say like,",1440,DCB,q_say,"I say like,"
1773,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"Um, but she asked, you know, how are the kids playing together?",1593,DCB,q_ask,"she asked,"
1774,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I tell her like- And she's like, I can't",2247,DCB,q_tell,And I tell her like-
1775,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I tell her like- And she's like, I can't",2247,DCB,q_like_contracted,"And she's like,"
1777,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"and I'm like, I don't-",2463,DCB,q_like_contracted,"and I'm like,"
1778,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,I'm like- That's where I'm accepted for who I am.,2570,DCB,q_like_contracted,I'm like-
1779,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"So I'm like, what could we be in those ten years,",2832,DCB,q_like_contracted,"I'm like,"
1780,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"did drugs, was strung out on drugs. I didn't find out I think- And I was always mature, so I found out when I was about ten.",2958,DCB,q_think,I think-
1781,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I'm like, this is",3449,DCB,q_like_contracted,"And I'm like,"
1782,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"Told her- I said, you don't what mumbo sauce- You don't know what fried chicken is til you go to DC.",3498,DCB,q_say,"I said,"
1783,DCB_se2_ag2_f_02_1,DCB_se2_ag2_f_02,"And I say, no. It's different",3584,DCB,q_say,"And I say,"
1784,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,"My dad- My dad comes up here once a year, but every time he comes, he's like, oh my God. It looks so different.",626,DCB,q_like_contracted,"he's like,"
1785,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,I went-,789,DCB,q_go,I went-
1787,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,"drinking. It was smoking. I could not believe where I was- I was like, oh my God. Ma, you need to get me out of this school.",904,DCB,q_like_copula,"I was like,"
1788,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,"And I remember one- one of my English teachers, she was like,",938,DCB,q_like_copula,"she was like,"
1789,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,"I'm like, what do you mean, you're still gonna get paid? I want to learn.",944,DCB,q_like_contracted,"I'm like,"
1790,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,[I think-],1070,DCB,q_think,I think-
1792,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,first I went-,1366,DCB,q_go,I went-
1794,DCB_se1_ag2_f_01_1,DCB_se1_ag2_f_01,I think [it's the] congos!,1849,DCB,q_think,I think [
1795,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"And so, I think-",508,DCB,q_think,I think-
1796,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"I went- so,",691,DCB,q_go,I went-
1797,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"<laugh> needed some money, she said- Mrs. /RD-SCHOOL-2/ said, come on back. [You can] work and go to [school.]",701,DCB,q_say,she said-
1798,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"the type of confidence. You know, I stepped it on the little stool. She said, when you stand up there, you wait for everybody to be quiet. And my mother will tell you just- I stood there almost a minute.",818,DCB,q_say,"She said,"
1799,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"I said, I love Doctor King, but I don't want to have this dream [anymore.] I don't want to say this speech no [more. This man] getting ready to come out his grave and tell me to be [quiet]",845,DCB,q_say,"I said,"
1800,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"I said, okay.",895,DCB,q_say,"I said,"
1801,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"thoughts to prosper you, and I'm like, I don't know what that means.",1027,DCB,q_like_contracted,"and I'm like,"
1802,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"and posted it on Facebook, and she's like, I still have this. Remember you know, when we- when you did these.",1169,DCB,q_like_contracted,"and she's like,"
1803,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"So I didn't wanna go to- like, they were like, you can go to VCU.",1256,DCB,q_like_copula,"they were like,"
1804,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"she pro- was proclaiming across the campus, this is little minister right here! I was like, okay, don't do that.",1372,DCB,q_like_copula,"I was like,"
1805,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,I think-,1415,DCB,q_think,I think-
1806,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"I struggle with the fact that I hadn't finished school and I look- and I get frustrated sometimes, and I look around and I say, what these people are doing this and they /going/ this and,",1445,DCB,q_say,"and I say,"
1807,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"So I said, alright, well you can- you can hang.",1790,DCB,q_say,"I said,"
1808,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"I think,",1916,DCB,q_think,"I think,"
1809,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"go hand in hand. I went to Baltimore and they told me, we don't have Mumbo Sauce. What is that? And I wanted to leave.",2900,DCB,q_tell,"and they told me,"
1810,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,And I think- I mean- it-,3271,DCB,q_think,And I think-
1811,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"[But she said, blame it.]",3407,DCB,q_say,"she said,"
1812,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,"but she said, blame it!",3410,DCB,q_say,"she said,"
1813,DCB_se2_ag3_m_01_1,DCB_se2_ag3_m_01,I think- well let me take that back. I think it's life for those of us,3662,DCB,q_think,I think-
1815,DCB_se2_ag4_f_04_1,DCB_se2_ag4_f_04,"And I started dancing I think [the eleventh grade I think for Parks and Recreation],",1005,DCB,q_think,I think [
